type,lat,lon
bus_stop,43.2289185,76.8929265
bus_stop,43.2601403,76.88695269999998
bus_stop,43.2600263,76.88672409999998
bus_stop,43.2348849,76.8960593
bus_stop,43.235078200000004,76.89623679999998
bus_stop,43.2465112,76.9031784
bus_stop,43.24514289999999,76.93732859999999
bus_stop,43.2012433,76.9087929
bus_stop,43.23869210000001,76.8891928
bus_stop,43.223687399999996,76.8915931
bus_stop,43.243276599999994,76.88895999999998
bus_stop,43.2445381,76.8891421
bus_stop,43.2421533,76.8894014
bus_stop,43.251978699999995,76.88805849999999
bus_stop,43.178345,76.8940615
bus_stop,43.1577887,76.90029439999999
bus_stop,43.14580639999999,76.9027439
bus_stop,43.28215869999999,76.8412862
bus_stop,43.28326059999999,76.8413054
bus_stop,43.2844853,76.8503966
bus_stop,43.2827186,76.845927
bus_stop,43.272935,76.8452882
bus_stop,43.273100899999996,76.8455144
bus_stop,43.2003615,76.89482939999999
bus_stop,43.2004217,76.8947972
bus_stop,43.3238339,76.91090399999999
bus_stop,43.26011989999999,76.94885259999998
bus_stop,43.2601259,76.94682599999999
bus_stop,43.2702218,76.94574659999999
bus_stop,43.24057680000001,76.9342793
bus_stop,43.235605,76.9039746
bus_stop,43.23556409999999,76.9099252
bus_stop,43.2362399,76.9106492
bus_stop,43.3066139,76.92467009999999
bus_stop,43.2390108,76.89991509999999
bus_stop,43.2782153,76.88672670000001
bus_stop,43.2420684,76.94448969999999
bus_stop,43.2454487,76.94785349999998
bus_stop,43.207619099999995,76.8986172
bus_stop,43.208085100000005,76.8988049
bus_stop,43.2228517,76.89679709999999
bus_stop,43.21773399999999,76.8644353
bus_stop,43.2190325,76.86640559999998
bus_stop,43.226841699999994,76.92333130000002
bus_stop,43.2397229,76.94129239999998
bus_stop,43.2298071,76.87192989999998
bus_stop,43.2301956,76.8718489
bus_stop,43.2222387,76.8966776
bus_stop,43.256338099999994,76.9018644
bus_stop,43.2567984,76.9024212
bus_stop,43.259893899999994,76.94519119999998
bus_stop,43.25996959999999,76.9451785
bus_stop,43.2229631,76.8855062
bus_stop,43.22331009999999,76.88557119999999
bus_stop,43.2378584,76.9390408
bus_stop,43.23444959999999,76.9064839
bus_stop,43.2220169,76.85502899999999
bus_stop,43.2221902,76.85615019999999
bus_stop,43.2379855,76.8951576
bus_stop,43.238289,76.8942219
bus_stop,43.2108637,76.8129418
bus_stop,43.21106429999999,76.8130112
bus_stop,43.22175029999999,76.8050748
bus_stop,43.221812299999996,76.80526929999999
bus_stop,43.2272381,76.8010056
bus_stop,43.22723189999999,76.8013633
bus_stop,43.2352334,76.901011
bus_stop,43.35081129999999,76.97202619999999
bus_stop,43.354066100000004,76.9761046
bus_stop,43.2114207,76.85047059999998
bus_stop,43.2114835,76.85148749999999
bus_stop,43.2145174,76.8581555
bus_stop,43.21418169999999,76.857868
bus_stop,43.209530799999996,76.8433834
bus_stop,43.210165499999995,76.8423986
bus_stop,43.26905119999999,76.92375
bus_stop,43.228268899999996,76.86414719999999
bus_stop,43.231700599999996,76.868664
bus_stop,43.27734679999999,76.8869587
bus_stop,43.19221809999999,76.8304091
bus_stop,43.18879989999999,77.03318459999998
bus_stop,43.2309365,76.933786
bus_stop,43.3209442,76.9153136
bus_stop,43.2211445,76.8693713
bus_stop,43.2213565,76.8691779
bus_stop,43.2475538,76.9564105
bus_stop,43.23301610000001,76.894873
bus_stop,43.2306225,76.89648129999999
bus_stop,43.30105520000001,76.8972593
bus_stop,43.302001800000006,76.89729769999998
bus_stop,43.3057235,76.8984536
bus_stop,43.3077281,76.89897299999998
bus_stop,43.303306,76.8983328
bus_stop,43.3114412,76.901013
bus_stop,43.243703499999995,76.94300299999999
bus_stop,43.24338649999999,76.8569834
bus_stop,43.2391926,76.9418526
bus_stop,43.233292399999996,76.938603
bus_stop,43.2347505,76.9402825
bus_stop,43.26571779999999,76.9400178
bus_stop,43.3284598,76.92327749999998
bus_stop,43.3271973,76.9218142
bus_stop,43.32539830000001,76.91969899999998
bus_stop,43.317212299999994,76.9395095
bus_stop,43.31805469999999,76.92138990000001
bus_stop,43.3240172,76.93986289999998
bus_stop,43.335840999999995,76.9473145
bus_stop,43.3123527,76.9006313
bus_stop,43.3117824,76.9000527
bus_stop,43.2025747,76.8799101
bus_stop,43.1945346,76.8891422
bus_stop,43.1949456,76.8866769
bus_stop,43.1932139,76.8882287
bus_stop,43.2017612,76.87937599999998
bus_stop,43.2053925,76.8779185
bus_stop,43.37042329999999,76.9890679
bus_stop,43.265912,76.9311444
bus_stop,43.2169076,76.96461509999999
bus_stop,43.22502730000001,76.9620509
bus_stop,43.22569459999999,76.9619895
bus_stop,43.29495759999999,76.94817759999998
bus_stop,43.302822899999995,76.95235929999998
bus_stop,43.31095359999999,76.9553143
bus_stop,43.31582900000001,76.9563929
bus_stop,43.316415799999994,76.95708929999999
bus_stop,43.32774049999999,76.9596795
bus_stop,43.204487499999985,76.9038334
bus_stop,43.257066099999996,76.9723634
bus_stop,43.20437710000001,76.89440949999998
bus_stop,43.2012147,76.89444119999999
bus_stop,43.19967519999999,76.9029177
bus_stop,43.199500099999995,76.9031633
bus_stop,43.222976499999994,76.9358228
bus_stop,43.208705900000005,76.8647532
bus_stop,43.1888086,77.000622
bus_stop,43.247822199999995,76.86550059999999
bus_stop,43.2568288,76.93592089999999
bus_stop,43.25114460000001,76.93662289999999
bus_stop,43.21233749999999,76.8981426
bus_stop,43.2157474,76.8976688
bus_stop,43.26384790000001,76.9422585
bus_stop,43.243627,76.8297441
bus_stop,43.19447529999999,76.88387259999999
bus_stop,43.26453179999999,76.9027115
bus_stop,43.2709337,76.8481753
bus_stop,43.19468729999999,76.9044027
bus_stop,43.19806729999999,76.9063497
bus_stop,43.19715099999999,76.9067199
bus_stop,43.1947169,76.9044884
bus_stop,43.2635761,76.9316826
bus_stop,43.2625902,76.93156309999999
bus_stop,43.172118899999994,77.0350478
bus_stop,43.1587881,77.0588856
bus_stop,43.3748005,76.9918586
bus_stop,43.2518908,76.901662
bus_stop,43.2700389,76.930882
bus_stop,43.2667923,76.9312531
bus_stop,43.30041369999999,76.89422979999999
bus_stop,43.289395999999996,76.8900306
bus_stop,43.295846899999994,76.8924401
bus_stop,43.29286559999999,76.891693
bus_stop,43.21988609999998,76.8722426
bus_stop,43.26402060000001,76.8681899
bus_stop,43.26684259999999,76.85616209999999
bus_stop,43.2624649,76.8955796
bus_stop,43.274658800000005,76.8917787
bus_stop,43.2591739,76.86989279999999
bus_stop,43.2682341,76.9868676
bus_stop,43.1980688,76.84172889999999
bus_stop,43.18720729999999,76.83271139999998
bus_stop,43.249366599999995,76.9560631
bus_stop,43.2551236,76.95530189999998
bus_stop,43.2602357,76.95820099999999
bus_stop,43.2612703,76.96431810000001
bus_stop,43.2970463,76.98927719999999
bus_stop,43.29532609999999,76.9807826
bus_stop,43.295476799999996,76.9802207
bus_stop,43.2931468,76.96761459999999
bus_stop,43.2966992,76.98871270000001
bus_stop,43.2927593,76.9611126
bus_stop,43.2940877,76.9541314
bus_stop,43.2944748,76.9538977
bus_stop,43.29054459999999,76.92857789999998
bus_stop,43.2916414,76.9308122
bus_stop,43.2817463,76.9147696
bus_stop,43.283532199999996,76.9177337
bus_stop,43.2792863,76.9068206
bus_stop,43.2011473,76.9087121
bus_stop,43.1958177,76.89749789999999
bus_stop,43.234807399999994,76.84159939999999
bus_stop,43.3087699,76.939709
bus_stop,43.2694476,76.8618124
bus_stop,43.2579299,76.84500069999999
bus_stop,43.261941400000005,76.8590035
bus_stop,43.264791,76.863457
bus_stop,43.21741790000001,76.8418799
bus_stop,43.216772199999994,76.8401896
bus_stop,43.33573530000001,77.0022789
bus_stop,43.3462985,76.8475006
bus_stop,43.23314349999999,76.8466944
bus_stop,43.2240913,76.84735549999999
bus_stop,43.3533548,76.8444433
bus_stop,43.292983299999996,76.8912212
bus_stop,43.3045084,76.892868
bus_stop,43.303813500000004,76.8947027
bus_stop,43.26637409999999,76.86898409999999
bus_stop,43.2559819,76.9553768
bus_stop,43.22216240000001,76.9353197
bus_stop,43.22164049999999,76.9339215
bus_stop,43.2246396,76.93911899999999
bus_stop,43.2306831,76.9500048
bus_stop,43.242524200000005,76.9507141
bus_stop,43.24065089999999,76.8287591
bus_stop,43.2548068,76.9459435
bus_stop,43.3462437,76.9684612
bus_stop,43.2634576,76.9361205
bus_stop,43.3079613,76.9762512
bus_stop,43.30475909999999,76.9751123
bus_stop,43.28524229999999,76.94764329999998
bus_stop,43.278260599999996,76.9480033
bus_stop,43.2272847,76.86191399999998
bus_stop,43.2316695,76.8558097
bus_stop,43.2350234,76.8534375
bus_stop,43.2440044,76.85701459999999
bus_stop,43.250920099999995,76.8533966
bus_stop,43.1625852,77.05102800000002
bus_stop,43.2670684,76.9137016
bus_stop,43.26635769999999,76.91095549999999
bus_stop,43.3167761,76.93040549999999
bus_stop,43.17429659999999,77.0157093
bus_stop,43.200028899999985,76.98148509999999
bus_stop,43.2004042,76.98147
bus_stop,43.3463823,77.0072253
bus_stop,43.211307899999994,76.966996
bus_stop,43.34603330000001,77.0053221
bus_stop,43.30609559999999,76.9666144
bus_stop,43.3263034,76.9755556
bus_stop,43.3109211,76.9671444
bus_stop,43.3166397,76.96993779999998
bus_stop,43.3207934,76.9721023
bus_stop,43.3440394,76.9927709
bus_stop,43.3442149,77.00074649999999
bus_stop,43.3163413,76.9696495
bus_stop,43.3197973,76.9716898
bus_stop,43.34424129999999,77.0002201
bus_stop,43.2748271,76.9488674
bus_stop,43.2441242,76.9404101
bus_stop,43.17535839999999,76.7948593
bus_stop,43.1771189,76.79925199999998
bus_stop,43.17954379999999,76.8046557
bus_stop,43.18264179999999,76.8171065
bus_stop,43.2504252,76.8927749
bus_stop,43.23088859999999,76.8960666
bus_stop,43.273805,76.99448579999999
bus_stop,43.270725,76.99111989999999
bus_stop,43.276077199999996,76.98975659999999
bus_stop,43.27172469999999,76.9615516
bus_stop,43.2728717,76.9707626
bus_stop,43.2740092,76.977034
bus_stop,43.2727037,76.9820622
bus_stop,43.272533,76.98517309999998
bus_stop,43.21346739999999,76.8251767
bus_stop,43.23990479999999,76.8143
bus_stop,43.24563359999999,76.9425371
bus_stop,43.2335263,76.9760443
bus_stop,43.1793235,77.04528729999998
bus_stop,43.2280108,76.92974250000002
bus_stop,43.0878857,76.90645820000002
bus_stop,43.22254079999999,76.96828699999999
bus_stop,43.2253157,76.9583664
bus_stop,43.1906903,77.0233364
bus_stop,43.14018319999999,76.86421979999999
bus_stop,43.1967157,76.8811458
bus_stop,43.1964011,76.88151319999999
bus_stop,43.1949405,76.88094659999999
bus_stop,43.196872799999994,76.8721439
bus_stop,43.1970895,76.8725113
bus_stop,43.1973692,76.8706705
bus_stop,43.225785,76.90448459999999
bus_stop,43.225637299999995,76.90391889999998
bus_stop,43.17605850000001,76.8661525
bus_stop,43.1765184,76.8716004
bus_stop,43.1763757,76.87181789999998
bus_stop,43.180197199999995,76.8703537
bus_stop,43.180281799999996,76.8705059
bus_stop,43.1867197,76.86620809999998
bus_stop,43.18617819999999,76.8666918
bus_stop,43.1958381,76.86532249999999
bus_stop,43.19578909999999,76.865711
bus_stop,43.168697099999996,76.849985
bus_stop,43.1724425,76.8498039
bus_stop,43.2053981,76.878076
bus_stop,43.2022389,76.8858392
bus_stop,43.1980942,76.887195
bus_stop,43.2014603,76.8797296
bus_stop,43.19609679999999,76.8877159
bus_stop,43.196098899999996,76.8969474
bus_stop,43.2156991,76.8878039
bus_stop,43.20085389999999,76.8702823
bus_stop,43.2087537,76.8888931
bus_stop,43.22634899999999,76.914128
bus_stop,43.213131,76.87810050000002
bus_stop,43.2200258,76.8969905
bus_stop,43.206427799999986,76.8894382
bus_stop,43.20396840000001,76.8869793
bus_stop,43.21242839999999,76.8883561
bus_stop,43.20168329999999,76.8751948
bus_stop,43.2305713,76.9097415
bus_stop,43.2034879,76.884101
bus_stop,43.218708899999996,76.8937472
bus_stop,43.2096777,76.87427529999998
bus_stop,43.1900096,76.99862189999999
bus_stop,43.1898752,77.0004142
bus_stop,43.18996729999999,77.0003607
bus_stop,43.24702359999999,76.8982324
bus_stop,43.19447199999999,76.87912769999998
bus_stop,43.2182842,76.87455099999998
bus_stop,43.2236662,76.8664444
bus_stop,43.237401899999995,76.8545236
bus_stop,43.2343019,76.8534623
bus_stop,43.23833,76.8584619
bus_stop,43.2397965,76.8587782
bus_stop,43.249592,76.8536838
bus_stop,43.2156834,76.865331
bus_stop,43.2143639,76.85596339999998
bus_stop,43.2256398,76.7967168
bus_stop,43.22499979999999,76.793613
bus_stop,43.23235929999999,76.7903248
bus_stop,43.2337153,76.7996853
bus_stop,43.2359014,76.8047739
bus_stop,43.23838429999999,76.810212
bus_stop,43.244343,76.8324438
bus_stop,43.2481995,76.8436049
bus_stop,43.2575453,76.8785453
bus_stop,43.260442,76.8901119
bus_stop,43.2601548,76.8908967
bus_stop,43.262156299999994,76.8964171
bus_stop,43.2634251,76.90026120000002
bus_stop,43.26491409999999,76.9050862
bus_stop,43.2681895,76.91873099999998
bus_stop,43.225578,76.79675359999999
bus_stop,43.2101257,76.88867479999999
bus_stop,43.2374705,76.93034099999998
bus_stop,43.21526719999999,76.88148939999999
bus_stop,43.2187151,76.88069939999998
bus_stop,43.2068838,76.88423249999998
bus_stop,43.21058380000001,76.88289759999999
bus_stop,43.16841470000001,76.9665843
bus_stop,43.22291429999999,76.8681188
bus_stop,43.2157182,76.86536759999998
bus_stop,43.32805729999999,76.9422265
bus_stop,43.29697199999999,76.9403382
bus_stop,43.3023663,76.9400721
bus_stop,43.281441099999995,76.9356072
bus_stop,43.28926539999999,76.9404085
bus_stop,43.313195699999994,76.9395756
bus_stop,43.332108299999994,76.95283310000002
bus_stop,43.332362100000005,76.95278949999998
bus_stop,43.3179161,76.9234533
bus_stop,43.32172189999999,76.9141788
bus_stop,43.3244773,76.90688889999998
bus_stop,43.236140899999995,76.899726
bus_stop,43.23174229999999,76.918472
bus_stop,43.204076799999996,76.8853252
bus_stop,43.3665288,76.98646129999999
bus_stop,43.21489319999999,76.8297484
bus_stop,43.214601599999995,76.8298435
bus_stop,43.2162603,76.838042
bus_stop,43.2165615,76.83791799999999
bus_stop,43.21381339999999,76.8250059
bus_stop,43.2028946,76.7870664
bus_stop,43.21555570000001,76.8331321
bus_stop,43.21538170000001,76.8332045
bus_stop,43.2032624,76.7869629
bus_stop,43.2065788,76.78421189999999
bus_stop,43.25243879999999,76.81247399999998
bus_stop,43.2529269,76.8131547
bus_stop,43.20545979999999,76.7930194
bus_stop,43.2091018,76.7905324
bus_stop,43.211093,76.78992149999999
bus_stop,43.213913,76.7878678
bus_stop,43.2811943,76.8150289
bus_stop,43.2745681,76.8013634
bus_stop,43.2150257,76.7874885
bus_stop,43.252763,76.91377819999998
bus_stop,43.2703826,76.94229809999999
bus_stop,43.2682404,76.9175534
bus_stop,43.31357989999999,76.8426562
bus_stop,43.310234400000006,76.8403924
bus_stop,43.31341359999999,76.84309899999998
bus_stop,43.2977841,76.9545395
bus_stop,43.232579699999995,76.8683257
bus_stop,43.2305623,76.93344600000002
bus_stop,43.23916839999999,76.9086259
bus_stop,43.2914035,76.80363070000001
bus_stop,43.3293201,76.8018621
bus_stop,43.182101,76.84241789999999
bus_stop,43.2418638,76.9037541
bus_stop,43.2297753,76.9007028
bus_stop,43.2058765,76.82766749999999
bus_stop,43.253675,76.8875768
bus_stop,43.2493077,76.8884177
bus_stop,43.19065969999999,76.82828189999998
bus_stop,43.18323839999999,77.0098361
bus_stop,43.1742534,77.015688
bus_stop,43.17803309999999,76.84873599999999
bus_stop,43.1849172,76.8378764
bus_stop,43.3200004,76.9169251
bus_stop,43.2300712,76.9053919
bus_stop,43.2360506,76.90451879999999
bus_stop,43.2030575,76.8212848
bus_stop,43.207264,76.8938037
bus_stop,43.3162254,76.90240069999999
bus_stop,43.3166059,76.93928559999999
bus_stop,43.2424381,76.94551949999999
bus_stop,43.188725299999994,76.8344451
bus_stop,43.32117280000001,76.9049701
bus_stop,43.3168675,76.93991669999998
bus_stop,43.3125131,76.93926789999999
bus_stop,43.3209654,76.94626959999998
bus_stop,43.226487999999996,76.91463769999999
bus_stop,43.269503099999994,76.92975719999998
bus_stop,43.25289179999999,76.9330803
bus_stop,43.279907699999995,76.93429769999999
bus_stop,43.218790399999996,76.8780036
bus_stop,43.2168177,76.87626049999999
bus_stop,43.18782800000001,76.8307852
bus_stop,43.29466060000001,76.9605283
bus_stop,43.20942519999999,76.8935572
bus_stop,43.2689458,76.9250263
bus_stop,43.29829169999999,76.8934777
bus_stop,43.24237389999999,76.88212189999999
bus_stop,43.1779249,76.84868899999998
bus_stop,43.19600549999999,76.82392089999999
bus_stop,43.17598919999999,76.866415
bus_stop,43.3015575,76.93981649999999
bus_stop,43.237581999999996,76.88282779999999
bus_stop,43.268682899999995,76.8858895
bus_stop,43.21309850000001,76.8778645
bus_stop,43.30422719999999,76.9397125
bus_stop,43.29195980000001,76.94006719999999
bus_stop,43.2463256,76.93388259999999
bus_stop,43.3177011,76.9447143
bus_stop,43.206084499999996,76.8287367
bus_stop,43.2884479,76.94000979999998
bus_stop,43.225544000000006,76.8732742
bus_stop,43.3213138,76.94679200000002
bus_stop,43.307432799999994,76.93948819999999
bus_stop,43.2434851,76.87760679999998
bus_stop,43.180726,76.84484669999999
bus_stop,43.211754899999995,76.89810659999999
bus_stop,43.2895698,76.8896062
bus_stop,43.1794083,76.84716359999999
bus_stop,43.323533899999994,76.948074
bus_stop,43.23437609999999,76.87914539999998
bus_stop,43.3072471,76.89761279999999
bus_stop,43.17328959999999,77.02954579999998
bus_stop,43.2551127,76.9328527
bus_stop,43.2498112,76.8808032
bus_stop,43.297386599999996,76.9399957
bus_stop,43.236143799999994,76.8998592
bus_stop,43.23263949999999,76.8742804
bus_stop,43.2325637,76.8703054
bus_stop,43.23264189999999,76.8745876
bus_stop,43.1836351,76.8611372
bus_stop,43.1987264,76.88718369999998
bus_stop,43.2337399,76.9504814
bus_stop,43.234002,76.9515535
bus_stop,43.2253033,76.8976019
bus_stop,43.22520479999999,76.89761
bus_stop,43.2370196,76.92432429999998
bus_stop,43.22795539999999,76.92981529999999
bus_stop,43.253249399999994,76.95559449999999
bus_stop,43.2118346,76.9665257
bus_stop,43.20063819999999,76.9711198
bus_stop,43.2465417,76.95643330000001
bus_stop,43.22756859999999,76.8345997
bus_stop,43.239373799999996,76.9278125
bus_stop,43.240310199999996,76.927329
bus_stop,43.256203199999995,76.958554
bus_stop,43.241062899999996,76.92671129999998
bus_stop,43.2406997,76.9216622
bus_stop,43.240166900000006,76.91057200000002
bus_stop,43.2355821,76.87436339999998
bus_stop,43.2315863,76.86864619999999
bus_stop,43.22658169999999,76.86191519999998
bus_stop,43.230620300000005,76.83324799999998
bus_stop,43.1694942,76.98362669999999
bus_stop,43.262746199999995,76.95518949999999
bus_stop,43.262458300000006,76.857798
bus_stop,43.2614865,76.8550036
bus_stop,43.2391982,76.85947549999999
bus_stop,43.26254060000001,76.92360669999998
bus_stop,43.2269845,76.90581109999998
bus_stop,43.1925736,76.8572223
bus_stop,43.258727699999994,76.94101709999998
bus_stop,43.30370609999999,76.9530629
bus_stop,43.26550710000001,76.910532
bus_stop,43.3023434,76.95643049999998
bus_stop,43.290409200000006,76.9543544
bus_stop,43.29481539999999,76.9536745
bus_stop,43.360065,76.9807204
bus_stop,43.37797140000001,76.9939709
bus_stop,43.3355647,76.915748
bus_stop,43.27722479999999,76.9650956
bus_stop,43.2773082,76.96608409999999
bus_stop,43.159370599999995,77.0589289
bus_stop,43.20165179999999,76.8941568
bus_stop,43.258192599999994,76.9582858
bus_stop,43.21666909999999,76.89255509999998
bus_stop,43.2219626,76.8920008
bus_stop,43.2689918,76.9574032
bus_stop,43.2558397,76.96124729999998
bus_stop,43.209674899999996,76.9164809
bus_stop,43.204424100000004,76.8941182
bus_stop,43.1790715,76.8613587
bus_stop,43.235099399999996,76.92681529999999
bus_stop,43.221940499999995,76.8918075
bus_stop,43.2192495,76.89235449999998
bus_stop,43.2720906,76.9670827
bus_stop,43.1847231,76.8386652
bus_stop,43.216842699999994,76.86341699999998
bus_stop,43.168710899999994,76.850641
bus_stop,43.343298700000005,76.9895728
bus_stop,43.19192029999999,76.86445369999998
bus_stop,43.2991116,76.963872
bus_stop,43.24208759999999,76.9571884
bus_stop,43.2374798,76.95746169999998
bus_stop,43.2330872,76.9591335
bus_stop,43.2371233,76.9578162
bus_stop,43.2783369,76.80851779999999
bus_stop,43.24067759999999,76.9484412
bus_stop,43.2555704,76.9547359
bus_stop,43.290535799999994,76.94707429999998
bus_stop,43.31811849999999,76.9307544
bus_stop,43.2874477,76.9477579
bus_stop,43.29647729999999,76.94885199999999
bus_stop,43.24052729999999,76.91789380000002
bus_stop,43.2389793,76.82818169999999
bus_stop,43.2285583,76.954698
bus_stop,43.228305199999994,76.9547701
bus_stop,43.298167299999996,76.95482789999998
bus_stop,43.30322099999999,76.9570047
bus_stop,43.233472000000006,76.9315331
bus_stop,43.2477828,76.9335203
bus_stop,43.25360069999999,76.93276789999999
bus_stop,43.26767519999999,76.93092369999998
bus_stop,43.3291927,76.95124079999998
bus_stop,43.32639209999999,76.94967709999999
bus_stop,43.3044733,76.9399537
bus_stop,43.2430623,76.94830879999999
bus_stop,43.24550429999999,76.92672469999998
bus_stop,43.2427916,76.92703089999999
bus_stop,43.20522460000001,76.9133456
bus_stop,43.2459667,76.8985829
bus_stop,43.25055029999999,76.89803939999999
bus_stop,43.2830152,76.9553302
bus_stop,43.28605989999999,76.9548222
bus_stop,43.1978418,77.11889519999998
bus_stop,43.2782311,76.9995435
bus_stop,43.3409772,76.8140696
bus_stop,43.35327209999999,76.83476669999999
bus_stop,43.329036699999996,76.8166174
bus_stop,43.3420727,76.8339569
bus_stop,43.2309952,76.9599524
bus_stop,43.0915097,76.905813
bus_stop,43.1837925,76.84090049999999
bus_stop,43.1760064,76.849784
bus_stop,43.2467655,76.95056889999998
bus_stop,43.30276659999999,76.81276829999999
bus_stop,43.2833356,76.8157107
bus_stop,43.29734409999999,76.8125048
bus_stop,43.2847527,76.9479341
bus_stop,43.31128089999999,76.95585269999998
bus_stop,43.32135079999999,76.9711134
bus_stop,43.271366699999994,76.9554086
bus_stop,43.1654163,76.85236919999998
bus_stop,43.2194714,76.95138889999998
bus_stop,43.22540060000001,76.9527527
bus_stop,43.2276793,76.9474387
bus_stop,43.2271646,76.9501499
bus_stop,43.2517331,76.82390219999999
bus_stop,43.2525238,76.8240511
bus_stop,43.2508011,76.85162109999999
bus_stop,43.2724687,76.80017939999999
bus_stop,43.242754700000006,76.95030719999998
bus_stop,43.354063399999994,76.8410834
bus_stop,43.263732000000005,76.9415629
bus_stop,43.25976729999999,76.9420785
bus_stop,43.234843,76.9045094
bus_stop,43.24207779999999,76.94005859999999
bus_stop,43.2494987,76.9432882
bus_stop,43.2496591,76.9434425
bus_stop,43.26444819999999,76.95005499999999
bus_stop,43.2627133,76.9491124
bus_stop,43.26543869999999,76.9664097
bus_stop,43.2651775,76.96128789999999
bus_stop,43.25439829999999,76.9502326
bus_stop,43.26324379999999,76.86084459999998
bus_stop,43.18832539999999,77.0021849
bus_stop,43.245552999999994,76.88876359999999
bus_stop,43.32433639999999,76.9398518
bus_stop,43.2630175,76.93223769999999
bus_stop,43.318951899999995,76.97935039999999
bus_stop,43.31894629999999,76.9799629
bus_stop,43.26178029999999,76.9352298
bus_stop,43.265392399999996,76.95805089999999
bus_stop,43.26977300000001,76.9574668
bus_stop,43.27137329999999,76.95750949999999
bus_stop,43.27224760000001,76.96079719999999
bus_stop,43.2893788,76.9894511
bus_stop,43.2517737,76.9558753
bus_stop,43.26775829999999,76.94338309999999
bus_stop,43.32467509999999,76.90834179999999
bus_stop,43.2568151,76.9810703
bus_stop,43.3355917,76.9461447
bus_stop,43.3233446,76.9112494
bus_stop,43.31778189999999,76.92379599999998
bus_stop,43.317518299999996,76.9271545
bus_stop,43.2024972,76.8674662
bus_stop,43.2061802,76.86505559999999
bus_stop,43.2120302,76.8691447
bus_stop,43.2690771,76.961262
bus_stop,43.2557329,76.9596001
bus_stop,43.255337899999994,76.9529368
bus_stop,43.25507689999999,76.9488979
bus_stop,43.2532299,76.9233303
bus_stop,43.252945600000004,76.9193288
bus_stop,43.2519408,76.9050777
bus_stop,43.245824799999994,76.93778419999998
bus_stop,43.2393471,76.89787489999999
bus_stop,43.271072,76.96097329999999
bus_stop,43.1219852,76.9090109
bus_stop,43.128888800000006,76.9062529
bus_stop,43.1423346,76.9014283
bus_stop,43.1481064,76.8983521
bus_stop,43.1524666,76.89613819999998
bus_stop,43.1551522,76.8949065
bus_stop,43.16226009999999,76.8926598
bus_stop,43.18011829999999,76.8900329
bus_stop,43.1636289,76.8922725
bus_stop,43.1799902,76.89023
bus_stop,43.1552936,76.8950768
bus_stop,43.15248809999999,76.8962476
bus_stop,43.14802259999999,76.8985391
bus_stop,43.143360699999995,76.90103239999999
bus_stop,43.12889130000001,76.906328
bus_stop,43.26074479999999,76.95722019999998
bus_stop,43.24459010000001,76.9471103
bus_stop,43.258138499999994,76.94986429999999
bus_stop,43.27204090000001,76.95712099999999
bus_stop,43.20872849999999,76.8618364
bus_stop,43.210331,76.85988009999998
bus_stop,43.218337,76.85236549999999
bus_stop,43.2214239,76.84965709999999
bus_stop,43.229851999999994,76.8432339
bus_stop,43.2360034,76.8404274
bus_stop,43.239797800000005,76.83912899999999
bus_stop,43.2424406,76.8382049
bus_stop,43.2498622,76.837593
bus_stop,43.2532107,76.83906079999998
bus_stop,43.258336400000005,76.84499529999998
bus_stop,43.2595351,76.8494891
bus_stop,43.263635699999995,76.8611833
bus_stop,43.2702086,76.8798953
bus_stop,43.27670549999999,76.8973379
bus_stop,43.2785036,76.90360159999999
bus_stop,43.28278159999999,76.915219
bus_stop,43.25937749999999,76.93609599999999
bus_stop,43.2588113,76.9356243
bus_stop,43.26399479999999,76.94040739999998
bus_stop,43.2685993,76.93988559999998
bus_stop,43.275472300000004,76.956597
bus_stop,43.28310399999999,76.9554533
bus_stop,43.2876069,76.9547751
bus_stop,43.2945318,76.9533165
bus_stop,43.28985670000001,76.9265055
bus_stop,43.2820833,76.91619379999999
bus_stop,43.213169499999985,76.8570926
bus_stop,43.2448089,76.9567018
bus_stop,43.213396599999996,76.89303279999999
bus_stop,43.3541542,77.0060374
bus_stop,43.2488268,76.934347
bus_stop,43.3569929,76.91751569999998
bus_stop,43.3910877,77.0037643
bus_stop,43.31031589999999,76.86612229999999
bus_stop,43.2177762,76.7760159
bus_stop,43.367869,76.94627229999999
bus_stop,43.1736498,76.8497972
bus_stop,43.2543389,76.9373923
bus_stop,43.2425681,76.9171013
bus_stop,43.240174499999995,76.9167955
bus_stop,43.274284800000004,76.9765544
bus_stop,43.25992750000001,76.93917269999999
bus_stop,43.26282799999999,76.9294831
bus_stop,43.20340079999999,76.97670619999998
bus_stop,43.17439999999999,76.96363859999998
bus_stop,43.1768089,76.96312399999998
bus_stop,43.1817627,76.9647628
bus_stop,43.180922,76.9648465
bus_stop,43.1839754,76.96343969999998
bus_stop,43.187408399999995,76.96152009999999
bus_stop,43.17670639999999,76.9630247
bus_stop,43.1746958,76.96355619999999
bus_stop,43.187478899999995,76.9614449
bus_stop,43.1891203,76.96390079999999
bus_stop,43.1897196,76.9664146
bus_stop,43.191683,76.9677664
bus_stop,43.191817199999996,76.9688459
bus_stop,43.19482179999999,76.9697664
bus_stop,43.1947397,76.9703256
bus_stop,43.194892100000004,76.9730528
bus_stop,43.19485769999999,76.97364739999999
bus_stop,43.1992542,76.97370109999999
bus_stop,43.340569800000004,76.9490378
bus_stop,43.1620278,77.0409879
